日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
106/08/01,"7,333.83","11,633.47",2017-08-01,7333.83,11633.47,0,0
106/08/02,"7,360.31","11,686.38",2017-08-02,7360.31,11686.38,0,0
106/08/03,"7,342.82","11,672.43",2017-08-03,7342.82,11672.43,0,0
106/08/04,"7,407.17","11,774.72",2017-08-04,7407.17,11774.72,0,0
106/08/07,"7,464.07","11,865.16",2017-08-07,7464.07,11865.16,0,0
106/08/08,"7,451.78","11,848.44",2017-08-08,7451.78,11848.44,0,0
106/08/09,"7,404.57","11,776.81",2017-08-09,7404.57,11776.81,0,0
106/08/10,"7,272.16","11,574.28",2017-08-10,7272.16,11574.28,0,0
106/08/11,"7,281.29","11,601.22",2017-08-11,7281.29,11601.22,0,0
106/08/14,"7,191.93","11,464.38",2017-08-14,7191.93,11464.38,0,0
106/08/15,"7,265.50","11,581.66",2017-08-15,7265.5,11581.66,0,0
106/08/16,"7,268.16","11,598.06",2017-08-16,7268.16,11598.06,0,0
106/08/17,"7,343.78","11,724.26",2017-08-17,7343.78,11724.26,0,0
106/08/18,"7,328.70","11,700.18",2017-08-18,7328.7,11700.18,0,0
106/08/21,"7,324.17","11,699.73",2017-08-21,7324.17,11699.73,0,0
106/08/22,"7,376.60","11,790.79",2017-08-22,7376.6,11790.79,0,0
106/08/23,"7,383.53","11,803.66",2017-08-23,7383.53,11803.66,0,0
106/08/24,"7,433.58","11,888.65",2017-08-24,7433.58,11888.65,0,0
106/08/25,"7,475.89","11,956.31",2017-08-25,7475.89,11956.31,0,0
106/08/28,"7,516.34","12,025.82",2017-08-28,7516.34,12025.82,0,0
106/08/29,"7,500.17","12,009.55",2017-08-29,7500.17,12009.55,0,0
106/08/30,"7,573.20","12,128.08",2017-08-30,7573.2,12128.08,0,0
106/08/31,"7,605.44","12,182.57",2017-08-31,7605.44,12182.57,0,0
