日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
112/07/03,"16,650.17","32,969.85",2023-07-03,16650.17,32969.85,0,0
112/07/04,"16,866.31","33,406.30",2023-07-04,16866.31,33406.3,0,0
112/07/05,"16,722.70","33,158.11",2023-07-05,16722.7,33158.11,0,0
112/07/06,"16,593.80","32,920.24",2023-07-06,16593.8,32920.24,0,0
112/07/07,"16,414.40","32,579.21",2023-07-07,16414.4,32579.21,0,0
112/07/10,"16,465.56","32,687.01",2023-07-10,16465.56,32687.01,0,0
112/07/11,"16,776.14","33,317.48",2023-07-11,16776.14,33317.48,0,0
112/07/12,"16,986.19","33,775.28",2023-07-12,16986.19,33775.28,0,0
112/07/13,"17,202.52","34,258.65",2023-07-13,17202.52,34258.65,0,0
112/07/14,"17,514.64","34,910.43",2023-07-14,17514.64,34910.43,0,0
112/07/17,"17,579.70","35,042.81",2023-07-17,17579.7,35042.81,0,0
112/07/18,"17,572.63","35,040.91",2023-07-18,17572.63,35040.91,0,0
112/07/19,"17,324.45","34,553.13",2023-07-19,17324.45,34553.13,0,0
112/07/20,"17,477.69","34,901.71",2023-07-20,17477.69,34901.71,0,0
112/07/21,"17,719.24","35,384.07",2023-07-21,17719.24,35384.07,0,0
112/07/24,"17,874.50","35,694.12",2023-07-24,17874.5,35694.12,0,0
112/07/25,"17,878.84","35,748.50",2023-07-25,17878.84,35748.5,0,0
112/07/26,"17,756.74","35,512.10",2023-07-26,17756.74,35512.1,0,0
112/07/27,"17,826.44","35,656.33",2023-07-27,17826.44,35656.33,0,0
112/07/28,"17,999.31","36,025.98",2023-07-28,17999.31,36025.98,0,0
