日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
100/08/01,"7,920.74","10,174.66",2011-08-01,7920.74,10174.66,0,0
100/08/02,"7,860.33","10,116.33",2011-08-02,7860.33,10116.33,0,0
100/08/03,"7,758.56","9,985.35",2011-08-03,7758.56,9985.35,0,0
100/08/04,"7,561.38","9,736.29",2011-08-04,7561.38,9736.29,0,0
100/08/05,"7,068.64","9,104.79",2011-08-05,7068.64,9104.79,0,0
100/08/08,"6,737.29","8,683.02",2011-08-08,6737.29,8683.02,0,0
100/08/09,"6,736.28","8,694.39",2011-08-09,6736.28,8694.39,0,0
100/08/10,"7,014.61","9,077.67",2011-08-10,7014.61,9077.67,0,0
100/08/11,"6,998.15","9,061.08",2011-08-11,6998.15,9061.08,0,0
100/08/12,"6,961.35","9,022.49",2011-08-12,6961.35,9022.49,0,0
100/08/15,"7,125.60","9,235.36",2011-08-15,7125.6,9235.36,0,0
100/08/16,"7,117.64","9,225.05",2011-08-16,7117.64,9225.05,0,0
100/08/17,"7,070.93","9,165.13",2011-08-17,7070.93,9165.13,0,0
100/08/18,"6,938.44","8,994.49",2011-08-18,6938.44,8994.49,0,0
100/08/19,"6,606.70","8,564.45",2011-08-19,6606.7,8564.45,0,0
100/08/22,"6,502.54","8,429.43",2011-08-22,6502.54,8429.43,0,0
100/08/23,"6,721.15","8,712.82",2011-08-23,6721.15,8712.82,0,0
100/08/24,"6,672.18","8,652.94",2011-08-24,6672.18,8652.94,0,0
100/08/25,"6,533.59","8,479.70",2011-08-25,6533.59,8479.7,0,0
100/08/26,"6,537.01","8,484.13",2011-08-26,6537.01,8484.13,0,0
100/08/29,"6,680.06","8,669.79",2011-08-29,6680.06,8669.79,0,0
100/08/30,"6,777.26","8,795.94",2011-08-30,6777.26,8795.94,0,0
100/08/31,"6,839.50","8,876.72",2011-08-31,6839.5,8876.72,0,0
