日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
106/07/03,"7,287.35","11,344.24",2017-07-03,7287.35,11344.24,0,0
106/07/04,"7,240.70","11,281.63",2017-07-04,7240.7,11281.63,0,0
106/07/05,"7,251.06","11,303.29",2017-07-05,7251.06,11303.29,0,0
106/07/06,"7,248.61","11,310.92",2017-07-06,7248.61,11310.92,0,0
106/07/07,"7,193.42","11,233.43",2017-07-07,7193.42,11233.43,0,0
106/07/10,"7,180.29","11,216.90",2017-07-10,7180.29,11216.9,0,0
106/07/11,"7,225.97","11,316.53",2017-07-11,7225.97,11316.53,0,0
106/07/12,"7,262.35","11,383.35",2017-07-12,7262.35,11383.35,0,0
106/07/13,"7,280.24","11,431.72",2017-07-13,7280.24,11431.72,0,0
106/07/14,"7,282.59","11,438.90",2017-07-14,7282.59,11438.9,0,0
106/07/17,"7,285.89","11,451.39",2017-07-17,7285.89,11451.39,0,0
106/07/18,"7,293.22","11,473.56",2017-07-18,7293.22,11473.56,0,0
106/07/19,"7,306.74","11,501.89",2017-07-19,7306.74,11501.89,0,0
106/07/20,"7,299.60","11,507.92",2017-07-20,7299.6,11507.92,0,0
106/07/21,"7,303.13","11,513.50",2017-07-21,7303.13,11513.5,0,0
106/07/24,"7,318.52","11,547.38",2017-07-24,7318.52,11547.38,0,0
106/07/25,"7,343.29","11,593.63",2017-07-25,7343.29,11593.63,0,0
106/07/26,"7,323.33","11,570.89",2017-07-26,7323.33,11570.89,0,0
106/07/27,"7,357.24","11,646.63",2017-07-27,7357.24,11646.63,0,0
106/07/28,"7,297.56","11,556.56",2017-07-28,7297.56,11556.56,0,0
106/07/31,"7,323.18","11,597.12",2017-07-31,7323.18,11597.12,0,0
