日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
109/02/03,"8,336.76","14,522.29",2020-02-03,8336.76,14522.29,0,0
109/02/04,"8,492.94","14,794.35",2020-02-04,8492.94,14794.35,0,0
109/02/05,"8,473.29","14,760.12",2020-02-05,8473.29,14760.12,0,0
109/02/06,"8,635.38","15,042.47",2020-02-06,8635.38,15042.47,0,0
109/02/07,"8,494.14","14,796.43",2020-02-07,8494.14,14796.43,0,0
109/02/10,"8,423.30","14,673.03",2020-02-10,8423.3,14673.03,0,0
109/02/11,"8,529.54","14,858.10",2020-02-11,8529.54,14858.1,0,0
109/02/12,"8,645.37","15,059.88",2020-02-12,8645.37,15059.88,0,0
109/02/13,"8,631.66","15,035.99",2020-02-13,8631.66,15035.99,0,0
109/02/14,"8,664.84","15,093.78",2020-02-14,8664.84,15093.78,0,0
109/02/17,"8,605.37","14,990.19",2020-02-17,8605.37,14990.19,0,0
109/02/18,"8,581.67","14,948.91",2020-02-18,8581.67,14948.91,0,0
109/02/19,"8,642.88","15,055.54",2020-02-19,8642.88,15055.54,0,0
109/02/20,"8,650.79","15,072.60",2020-02-20,8650.79,15072.6,0,0
109/02/21,"8,604.93","14,992.70",2020-02-21,8604.93,14992.7,0,0
109/02/24,"8,506.45","14,821.11",2020-02-24,8506.45,14821.11,0,0
109/02/25,"8,489.53","14,791.62",2020-02-25,8489.53,14791.62,0,0
109/02/26,"8,381.97","14,604.22",2020-02-26,8381.97,14604.22,0,0
109/02/27,"8,186.15","14,263.04",2020-02-27,8186.15,14263.04,0,0
