日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 99/05/03,"6,931.33","8,454.02",2010-05-03,6931.33,8454.02,0,0
 99/05/04,"6,895.50","8,410.31",2010-05-04,6895.5,8410.31,0,0
 99/05/05,"6,676.13","8,142.75",2010-05-05,6676.13,8142.75,0,0
 99/05/06,"6,537.34","7,973.48",2010-05-06,6537.34,7973.48,0,0
 99/05/07,"6,549.29","7,988.04",2010-05-07,6549.29,7988.04,0,0
 99/05/10,"6,662.23","8,125.79",2010-05-10,6662.23,8125.79,0,0
 99/05/11,"6,602.94","8,053.48",2010-05-11,6602.94,8053.48,0,0
 99/05/12,"6,590.05","8,037.77",2010-05-12,6590.05,8037.77,0,0
 99/05/13,"6,739.04","8,219.48",2010-05-13,6739.04,8219.48,0,0
 99/05/14,"6,767.35","8,254.01",2010-05-14,6767.35,8254.01,0,0
 99/05/17,"6,576.15","8,023.84",2010-05-17,6576.15,8023.84,0,0
 99/05/18,"6,556.94","8,000.40",2010-05-18,6556.94,8000.4,0,0
 99/05/19,"6,566.60","8,012.18",2010-05-19,6566.6,8012.18,0,0
 99/05/20,"6,418.60","7,831.60",2010-05-20,6418.6,7831.6,0,0
 99/05/21,"6,202.10","7,567.45",2010-05-21,6202.1,7567.45,0,0
 99/05/24,"6,327.58","7,720.55",2010-05-24,6327.58,7720.55,0,0
 99/05/25,"6,080.30","7,418.83",2010-05-25,6080.3,7418.83,0,0
 99/05/26,"6,190.28","7,553.02",2010-05-26,6190.28,7553.02,0,0
 99/05/27,"6,321.15","7,713.21",2010-05-27,6321.15,7713.21,0,0
 99/05/28,"6,394.24","7,802.40",2010-05-28,6394.24,7802.4,0,0
 99/05/31,"6,481.64","7,909.04",2010-05-31,6481.64,7909.04,0,0
