日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
109/03/02,"8,134.12","14,172.39",2020-03-02,8134.12,14172.39,0,0
109/03/03,"8,248.36","14,371.43",2020-03-03,8248.36,14371.43,0,0
109/03/04,"8,267.64","14,405.03",2020-03-04,8267.64,14405.03,0,0
109/03/05,"8,389.23","14,616.87",2020-03-05,8389.23,14616.87,0,0
109/03/06,"8,287.84","14,440.23",2020-03-06,8287.84,14440.23,0,0
109/03/09,"7,984.21","13,911.19",2020-03-09,7984.21,13911.19,0,0
109/03/10,"8,020.72","13,974.82",2020-03-10,8020.72,13974.82,0,0
109/03/11,"7,938.37","13,831.32",2020-03-11,7938.37,13831.32,0,0
109/03/12,"7,469.04","13,015.42",2020-03-12,7469.04,13015.42,0,0
109/03/13,"7,164.44","12,484.64",2020-03-13,7164.44,12484.64,0,0
109/03/16,"6,874.68","11,979.70",2020-03-16,6874.68,11979.7,0,0
109/03/17,"6,666.25","11,616.50",2020-03-17,6666.25,11616.5,0,0
109/03/18,"6,551.17","11,415.96",2020-03-18,6551.17,11415.96,0,0
109/03/19,"6,064.81","10,568.44",2020-03-19,6064.81,10568.44,0,0
109/03/20,"6,383.98","11,124.62",2020-03-20,6383.98,11124.62,0,0
109/03/23,"6,152.82","10,721.80",2020-03-23,6152.82,10721.8,0,0
109/03/24,"6,461.61","11,259.89",2020-03-24,6461.61,11259.89,0,0
109/03/25,"6,812.35","11,871.09",2020-03-25,6812.35,11871.09,0,0
109/03/26,"6,923.06","12,064.00",2020-03-26,6923.06,12064.0,0,0
109/03/27,"6,933.54","12,085.85",2020-03-27,6933.54,12085.85,0,0
109/03/30,"6,928.97","12,077.88",2020-03-30,6928.97,12077.88,0,0
109/03/31,"7,000.98","12,203.40",2020-03-31,7000.98,12203.4,0,0
