日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
101/03/01,"7,082.09","9,224.11",2012-03-01,7082.09,9224.11,0,0
101/03/02,"7,099.75","9,247.10",2012-03-02,7099.75,9247.1,0,0
101/03/03,"7,081.90","9,223.86",2012-03-03,7081.9,9223.86,0,0
101/03/05,"6,927.43","9,022.67",2012-03-05,6927.43,9022.67,0,0
101/03/06,"6,838.28","8,906.55",2012-03-06,6838.28,8906.55,0,0
101/03/07,"6,825.51","8,889.92",2012-03-07,6825.51,8889.92,0,0
101/03/08,"6,917.51","9,009.74",2012-03-08,6917.51,9009.74,0,0
101/03/09,"6,963.13","9,069.17",2012-03-09,6963.13,9069.17,0,0
101/03/12,"6,889.14","8,972.80",2012-03-12,6889.14,8972.8,0,0
101/03/13,"6,946.78","9,047.88",2012-03-13,6946.78,9047.88,0,0
101/03/14,"7,045.71","9,176.72",2012-03-14,7045.71,9176.72,0,0
101/03/15,"7,049.85","9,182.11",2012-03-15,7049.85,9182.11,0,0
101/03/16,"7,017.79","9,140.35",2012-03-16,7017.79,9140.35,0,0
101/03/19,"6,970.72","9,079.05",2012-03-19,6970.72,9079.05,0,0
101/03/20,"6,898.00","8,984.34",2012-03-20,6898.0,8984.34,0,0
101/03/21,"6,873.23","8,952.08",2012-03-21,6873.23,8952.08,0,0
101/03/22,"6,946.20","9,047.12",2012-03-22,6946.2,9047.12,0,0
101/03/23,"6,994.47","9,109.98",2012-03-23,6994.47,9109.98,0,0
101/03/26,"6,919.28","9,012.06",2012-03-26,6919.28,9012.06,0,0
101/03/27,"6,913.35","9,004.32",2012-03-27,6913.35,9004.32,0,0
101/03/28,"6,923.73","9,017.85",2012-03-28,6923.73,9017.85,0,0
101/03/29,"6,699.77","8,726.15",2012-03-29,6699.77,8726.15,0,0
101/03/30,"6,774.57","8,823.58",2012-03-30,6774.57,8823.58,0,0
