日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
101/11/01,"5,940.37","7,997.47",2012-11-01,5940.37,7997.47,0,0
101/11/02,"5,955.13","8,017.34",2012-11-02,5955.13,8017.34,0,0
101/11/05,"5,931.25","7,985.20",2012-11-05,5931.25,7985.2,0,0
101/11/06,"5,994.22","8,069.98",2012-11-06,5994.22,8069.98,0,0
101/11/07,"6,053.98","8,150.43",2012-11-07,6053.98,8150.43,0,0
101/11/08,"5,999.71","8,077.37",2012-11-08,5999.71,8077.37,0,0
101/11/09,"6,063.20","8,162.83",2012-11-09,6063.2,8162.83,0,0
101/11/12,"6,040.78","8,132.66",2012-11-12,6040.78,8132.66,0,0
101/11/13,"5,931.49","7,985.52",2012-11-13,5931.49,7985.52,0,0
101/11/14,"5,946.59","8,005.85",2012-11-14,5946.59,8005.85,0,0
101/11/15,"5,958.66","8,022.09",2012-11-15,5958.66,8022.09,0,0
101/11/16,"5,909.33","7,955.68",2012-11-16,5909.33,7955.68,0,0
101/11/19,"5,877.78","7,913.21",2012-11-19,5877.78,7913.21,0,0
101/11/20,"5,889.31","7,928.73",2012-11-20,5889.31,7928.73,0,0
101/11/21,"5,833.60","7,853.72",2012-11-21,5833.6,7853.72,0,0
101/11/22,"5,860.26","7,889.62",2012-11-22,5860.26,7889.62,0,0
101/11/23,"6,037.07","8,127.66",2012-11-23,6037.07,8127.66,0,0
101/11/26,"6,114.26","8,231.58",2012-11-26,6114.26,8231.58,0,0
101/11/27,"6,132.81","8,256.56",2012-11-27,6132.81,8256.56,0,0
101/11/28,"6,129.87","8,252.60",2012-11-28,6129.87,8252.6,0,0
101/11/29,"6,181.34","8,321.89",2012-11-29,6181.34,8321.89,0,0
101/11/30,"6,240.07","8,400.96",2012-11-30,6240.07,8400.96,0,0
