日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
110/08/02,"14,073.65","25,798.04",2021-08-02,14073.65,25798.04,0,0
110/08/03,"14,108.80","25,872.68",2021-08-03,14108.8,25872.68,0,0
110/08/04,"14,146.65","25,942.08",2021-08-04,14146.65,25942.08,0,0
110/08/05,"14,130.87","25,923.87",2021-08-05,14130.87,25923.87,0,0
110/08/06,"14,057.11","25,788.56",2021-08-06,14057.11,25788.56,0,0
110/08/09,"13,964.71","25,640.25",2021-08-09,13964.71,25640.25,0,0
110/08/10,"13,815.57","25,398.38",2021-08-10,13815.57,25398.38,0,0
110/08/11,"13,680.64","25,170.10",2021-08-11,13680.64,25170.1,0,0
110/08/12,"13,720.61","25,277.14",2021-08-12,13720.61,25277.14,0,0
110/08/13,"13,488.79","24,862.62",2021-08-13,13488.79,24862.62,0,0
110/08/16,"13,261.11","24,471.12",2021-08-16,13261.11,24471.12,0,0
110/08/17,"13,087.93","24,158.61",2021-08-17,13087.93,24158.61,0,0
110/08/18,"13,323.16","24,592.83",2021-08-18,13323.16,24592.83,0,0
110/08/19,"12,974.41","23,959.37",2021-08-19,12974.41,23959.37,0,0
110/08/20,"12,998.69","24,014.78",2021-08-20,12998.69,24014.78,0,0
110/08/23,"13,229.45","24,481.99",2021-08-23,13229.45,24481.99,0,0
110/08/24,"13,253.81","24,530.21",2021-08-24,13253.81,24530.21,0,0
110/08/25,"13,429.70","24,855.74",2021-08-25,13429.7,24855.74,0,0
110/08/26,"13,335.86","24,705.14",2021-08-26,13335.86,24705.14,0,0
110/08/27,"13,464.38","24,950.93",2021-08-27,13464.38,24950.93,0,0
110/08/30,"13,601.21","25,233.88",2021-08-30,13601.21,25233.88,0,0
110/08/31,"13,592.11","25,259.51",2021-08-31,13592.11,25259.51,0,0
