日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 99/02/01,"6,488.23","7,913.57",2010-02-01,6488.23,7913.57,0,0
 99/02/02,"6,361.45","7,758.94",2010-02-02,6361.45,7758.94,0,0
 99/02/03,"6,446.33","7,862.47",2010-02-03,6446.33,7862.47,0,0
 99/02/04,"6,447.08","7,863.39",2010-02-04,6447.08,7863.39,0,0
 99/02/05,"6,094.63","7,433.51",2010-02-05,6094.63,7433.51,0,0
 99/02/06,"5,992.23","7,308.61",2010-02-06,5992.23,7308.61,0,0
 99/02/08,"6,035.22","7,361.05",2010-02-08,6035.22,7361.05,0,0
 99/02/09,"6,216.49","7,582.14",2010-02-09,6216.49,7582.14,0,0
 99/02/10,"6,311.60","7,698.14",2010-02-10,6311.6,7698.14,0,0
 99/02/22,"6,393.89","7,798.51",2010-02-22,6393.89,7798.51,0,0
 99/02/23,"6,438.28","7,852.65",2010-02-23,6438.28,7852.65,0,0
 99/02/24,"6,391.36","7,795.42",2010-02-24,6391.36,7795.42,0,0
 99/02/25,"6,297.95","7,681.49",2010-02-25,6297.95,7681.49,0,0
 99/02/26,"6,307.45","7,693.08",2010-02-26,6307.45,7693.08,0,0
