日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
103/10/01,"7,253.90","10,382.74",2014-10-01,7253.9,10382.74,0,0
103/10/02,"7,250.24","10,377.49",2014-10-02,7250.24,10377.49,0,0
103/10/03,"7,321.87","10,480.02",2014-10-03,7321.87,10480.02,0,0
103/10/06,"7,315.42","10,470.79",2014-10-06,7315.42,10470.79,0,0
103/10/07,"7,258.38","10,389.14",2014-10-07,7258.38,10389.14,0,0
103/10/08,"7,207.88","10,316.87",2014-10-08,7207.88,10316.87,0,0
103/10/09,"7,181.19","10,278.66",2014-10-09,7181.19,10278.66,0,0
103/10/13,"6,936.25","9,928.07",2014-10-13,6936.25,9928.07,0,0
103/10/14,"6,986.73","10,000.32",2014-10-14,6986.73,10000.32,0,0
103/10/15,"6,861.00","9,820.36",2014-10-15,6861.0,9820.36,0,0
103/10/16,"6,851.78","9,807.17",2014-10-16,6851.78,9807.17,0,0
103/10/17,"6,758.11","9,673.09",2014-10-17,6758.11,9673.09,0,0
103/10/20,"6,864.47","9,825.33",2014-10-20,6864.47,9825.33,0,0
103/10/21,"6,858.57","9,816.88",2014-10-21,6858.57,9816.88,0,0
103/10/22,"6,930.67","9,920.09",2014-10-22,6930.67,9920.09,0,0
103/10/23,"6,921.35","9,906.75",2014-10-23,6921.35,9906.75,0,0
103/10/24,"6,837.99","9,787.43",2014-10-24,6837.99,9787.43,0,0
103/10/27,"6,777.86","9,701.37",2014-10-27,6777.86,9701.37,0,0
103/10/28,"6,904.85","9,883.12",2014-10-28,6904.85,9883.12,0,0
103/10/29,"7,041.21","10,078.30",2014-10-29,7041.21,10078.3,0,0
103/10/30,"7,019.17","10,046.76",2014-10-30,7019.17,10046.76,0,0
103/10/31,"7,099.25","10,161.38",2014-10-31,7099.25,10161.38,0,0
