日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
105/04/01,"6,137.40","9,168.65",2016-04-01,6137.4,9168.65,0,0
105/04/06,"6,098.97","9,111.24",2016-04-06,6098.97,9111.24,0,0
105/04/07,"6,064.23","9,059.33",2016-04-07,6064.23,9059.33,0,0
105/04/08,"6,066.88","9,063.29",2016-04-08,6066.88,9063.29,0,0
105/04/11,"6,091.77","9,100.48",2016-04-11,6091.77,9100.48,0,0
105/04/12,"6,066.11","9,062.15",2016-04-12,6066.11,9062.15,0,0
105/04/13,"6,135.51","9,165.82",2016-04-13,6135.51,9165.82,0,0
105/04/14,"6,151.40","9,189.56",2016-04-14,6151.4,9189.56,0,0
105/04/15,"6,178.27","9,229.71",2016-04-15,6178.27,9229.71,0,0
105/04/18,"6,153.84","9,193.20",2016-04-18,6153.84,9193.2,0,0
105/04/19,"6,135.25","9,165.43",2016-04-19,6135.25,9165.43,0,0
105/04/20,"6,059.08","9,051.65",2016-04-20,6059.08,9051.65,0,0
105/04/21,"6,077.15","9,078.64",2016-04-21,6077.15,9078.64,0,0
105/04/22,"6,040.66","9,024.12",2016-04-22,6040.66,9024.12,0,0
105/04/25,"6,079.75","9,082.52",2016-04-25,6079.75,9082.52,0,0
105/04/26,"6,099.55","9,112.10",2016-04-26,6099.55,9112.1,0,0
105/04/27,"6,078.62","9,080.83",2016-04-27,6078.62,9080.83,0,0
105/04/28,"6,025.37","9,001.28",2016-04-28,6025.37,9001.28,0,0
105/04/29,"5,968.11","8,915.74",2016-04-29,5968.11,8915.74,0,0
