日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
109/10/05,"9,256.75","16,660.26",2020-10-05,9256.75,16660.26,0,0
109/10/06,"9,383.45","16,888.29",2020-10-06,9383.45,16888.29,0,0
109/10/07,"9,373.07","16,869.62",2020-10-07,9373.07,16869.62,0,0
109/10/08,"9,406.33","16,929.48",2020-10-08,9406.33,16929.48,0,0
109/10/12,"9,378.42","16,879.25",2020-10-12,9378.42,16879.25,0,0
109/10/13,"9,414.60","16,944.35",2020-10-13,9414.6,16944.35,0,0
109/10/14,"9,409.72","16,935.57",2020-10-14,9409.72,16935.57,0,0
109/10/15,"9,386.94","16,894.58",2020-10-15,9386.94,16894.58,0,0
109/10/16,"9,305.37","16,747.76",2020-10-16,9305.37,16747.76,0,0
109/10/19,"9,386.32","16,893.46",2020-10-19,9386.32,16893.46,0,0
109/10/20,"9,430.57","16,973.11",2020-10-20,9430.57,16973.11,0,0
109/10/21,"9,428.77","16,971.03",2020-10-21,9428.77,16971.03,0,0
109/10/22,"9,435.60","16,983.32",2020-10-22,9435.6,16983.32,0,0
109/10/23,"9,474.41","17,053.18",2020-10-23,9474.41,17053.18,0,0
109/10/26,"9,504.12","17,106.64",2020-10-26,9504.12,17106.64,0,0
109/10/27,"9,464.00","17,034.43",2020-10-27,9464.0,17034.43,0,0
109/10/28,"9,423.32","16,961.21",2020-10-28,9423.32,16961.21,0,0
109/10/29,"9,346.29","16,822.56",2020-10-29,9346.29,16822.56,0,0
109/10/30,"9,248.26","16,646.11",2020-10-30,9248.26,16646.11,0,0
