日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
112/04/06,"14,162.38","27,752.47",2023-04-06,14162.38,27752.47,0,0
112/04/07,"14,171.04","27,769.44",2023-04-07,14171.04,27769.44,0,0
112/04/10,"14,280.99","27,984.91",2023-04-10,14280.99,27984.91,0,0
112/04/11,"14,408.44","28,234.66",2023-04-11,14408.44,28234.66,0,0
112/04/12,"14,500.66","28,415.38",2023-04-12,14500.66,28415.38,0,0
112/04/13,"14,370.09","28,178.38",2023-04-13,14370.09,28178.38,0,0
112/04/14,"14,457.62","28,350.02",2023-04-14,14457.62,28350.02,0,0
112/04/17,"14,429.66","28,295.19",2023-04-17,14429.66,28295.19,0,0
112/04/18,"14,349.03","28,137.07",2023-04-18,14349.03,28137.07,0,0
112/04/19,"14,288.46","28,018.30",2023-04-19,14288.46,28018.3,0,0
112/04/20,"14,150.79","27,771.38",2023-04-20,14150.79,27771.38,0,0
