日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
113/12/02,"19,373.98","40,070.56",2024-12-02,19373.98,40070.56,0,0
113/12/03,"19,558.06","40,451.30",2024-12-03,19558.06,40451.3,0,0
113/12/04,"19,736.75","40,820.87",2024-12-04,19736.75,40820.87,0,0
113/12/05,"19,670.08","40,682.97",2024-12-05,19670.08,40682.97,0,0
113/12/06,"19,648.70","40,638.76",2024-12-06,19648.7,40638.76,0,0
113/12/09,"19,682.06","40,707.75",2024-12-09,19682.06,40707.75,0,0
113/12/10,"19,551.93","40,463.68",2024-12-10,19551.93,40463.68,0,0
113/12/11,"19,491.07","40,337.73",2024-12-11,19491.07,40337.73,0,0
113/12/12,"19,510.89","40,378.75",2024-12-12,19510.89,40378.75,0,0
113/12/13,"19,376.07","40,099.73",2024-12-13,19376.07,40099.73,0,0
113/12/16,"19,192.60","39,720.04",2024-12-16,19192.6,39720.04,0,0
113/12/17,"19,303.30","39,949.14",2024-12-17,19303.3,39949.14,0,0
113/12/18,"19,445.11","40,248.72",2024-12-18,19445.11,40248.72,0,0
113/12/19,"19,267.65","39,881.41",2024-12-19,19267.65,39881.41,0,0
113/12/20,"19,089.48","39,512.62",2024-12-20,19089.48,39512.62,0,0
113/12/23,"19,352.71","40,057.46",2024-12-23,19352.71,40057.46,0,0
113/12/24,"19,335.89","40,022.66",2024-12-24,19335.89,40022.66,0,0
113/12/25,"19,448.64","40,256.02",2024-12-25,19448.64,40256.02,0,0
113/12/26,"19,491.75","40,345.25",2024-12-26,19491.75,40345.25,0,0
113/12/27,"19,465.61","40,291.16",2024-12-27,19465.61,40291.16,0,0
113/12/30,"19,359.84","40,072.23",2024-12-30,19359.84,40072.23,0,0
113/12/31,"19,374.20","40,101.96",2024-12-31,19374.2,40101.96,0,0
