日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
106/05/02,"6,913.51","10,722.23",2017-05-02,6913.51,10722.23,0,0
106/05/03,"6,908.44","10,714.36",2017-05-03,6908.44,10714.36,0,0
106/05/04,"6,933.40","10,753.08",2017-05-04,6933.4,10753.08,0,0
106/05/05,"6,880.16","10,670.51",2017-05-05,6880.16,10670.51,0,0
106/05/08,"6,854.41","10,630.56",2017-05-08,6854.41,10630.56,0,0
106/05/09,"6,800.33","10,546.70",2017-05-09,6800.33,10546.7,0,0
106/05/10,"6,888.71","10,683.77",2017-05-10,6888.71,10683.77,0,0
106/05/11,"6,890.18","10,686.04",2017-05-11,6890.18,10686.04,0,0
106/05/12,"6,918.75","10,730.36",2017-05-12,6918.75,10730.36,0,0
106/05/15,"6,955.54","10,787.42",2017-05-15,6955.54,10787.42,0,0
106/05/16,"6,944.05","10,772.37",2017-05-16,6944.05,10772.37,0,0
106/05/17,"6,940.15","10,766.32",2017-05-17,6940.15,10766.32,0,0
106/05/18,"6,903.27","10,709.10",2017-05-18,6903.27,10709.1,0,0
106/05/19,"6,895.27","10,696.69",2017-05-19,6895.27,10696.69,0,0
106/05/22,"6,921.27","10,737.02",2017-05-22,6921.27,10737.02,0,0
106/05/23,"6,921.10","10,736.77",2017-05-23,6921.1,10736.77,0,0
106/05/24,"6,948.18","10,778.78",2017-05-24,6948.18,10778.78,0,0
106/05/25,"6,996.83","10,854.25",2017-05-25,6996.83,10854.25,0,0
106/05/26,"6,982.51","10,832.02",2017-05-26,6982.51,10832.02,0,0
106/05/31,"6,981.65","10,830.69",2017-05-31,6981.65,10830.69,0,0
