日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
103/11/03,"7,129.20","10,204.25",2014-11-03,7129.2,10204.25,0,0
103/11/04,"7,107.12","10,172.65",2014-11-04,7107.12,10172.65,0,0
103/11/05,"7,090.37","10,148.68",2014-11-05,7090.37,10148.68,0,0
103/11/06,"6,996.49","10,014.29",2014-11-06,6996.49,10014.29,0,0
103/11/07,"7,062.98","10,109.46",2014-11-07,7062.98,10109.46,0,0
103/11/10,"7,149.92","10,233.90",2014-11-10,7149.92,10233.9,0,0
103/11/11,"7,138.30","10,217.28",2014-11-11,7138.3,10217.28,0,0
103/11/12,"7,053.50","10,095.90",2014-11-12,7053.5,10095.9,0,0
103/11/13,"7,078.72","10,131.99",2014-11-13,7078.72,10131.99,0,0
103/11/14,"7,097.08","10,158.27",2014-11-14,7097.08,10158.27,0,0
103/11/17,"7,024.55","10,054.46",2014-11-17,7024.55,10054.46,0,0
103/11/18,"6,988.23","10,002.48",2014-11-18,6988.23,10002.48,0,0
103/11/19,"7,039.28","10,075.53",2014-11-19,7039.28,10075.53,0,0
103/11/20,"7,119.41","10,190.24",2014-11-20,7119.41,10190.24,0,0
103/11/21,"7,129.36","10,204.48",2014-11-21,7129.36,10204.48,0,0
103/11/24,"7,171.43","10,264.70",2014-11-24,7171.43,10264.7,0,0
103/11/25,"7,181.50","10,279.10",2014-11-25,7181.5,10279.1,0,0
103/11/26,"7,172.16","10,265.74",2014-11-26,7172.16,10265.74,0,0
103/11/27,"7,193.92","10,296.88",2014-11-27,7193.92,10296.88,0,0
103/11/28,"7,220.56","10,335.02",2014-11-28,7220.56,10335.02,0,0
