日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
109/11/02,"9,210.08","16,577.39",2020-11-02,9210.08,16577.39,0,0
109/11/03,"9,320.58","16,776.30",2020-11-03,9320.58,16776.3,0,0
109/11/04,"9,388.71","16,898.92",2020-11-04,9388.71,16898.92,0,0
109/11/05,"9,419.60","16,954.51",2020-11-05,9419.6,16954.51,0,0
109/11/06,"9,470.73","17,046.54",2020-11-06,9470.73,17046.54,0,0
109/11/09,"9,594.47","17,269.28",2020-11-09,9594.47,17269.28,0,0
109/11/10,"9,553.37","17,195.28",2020-11-10,9553.37,17195.28,0,0
109/11/11,"9,648.82","17,367.10",2020-11-11,9648.82,17367.1,0,0
109/11/12,"9,577.93","17,239.49",2020-11-12,9577.93,17239.49,0,0
109/11/13,"9,612.38","17,301.51",2020-11-13,9612.38,17301.51,0,0
109/11/16,"9,709.76","17,476.78",2020-11-16,9709.76,17476.78,0,0
109/11/17,"9,728.24","17,510.05",2020-11-17,9728.24,17510.05,0,0
109/11/18,"9,804.67","17,647.61",2020-11-18,9804.67,17647.61,0,0
109/11/19,"9,792.23","17,625.22",2020-11-19,9792.23,17625.22,0,0
109/11/20,"9,823.47","17,681.45",2020-11-20,9823.47,17681.45,0,0
109/11/23,"9,908.05","17,833.69",2020-11-23,9908.05,17833.69,0,0
109/11/24,"9,898.79","17,817.01",2020-11-24,9898.79,17817.01,0,0
109/11/25,"9,858.15","17,743.87",2020-11-25,9858.15,17743.87,0,0
109/11/26,"9,990.78","17,982.60",2020-11-26,9990.78,17982.6,0,0
109/11/27,"10,082.09","18,146.95",2020-11-27,10082.09,18146.95,0,0
109/11/30,"10,089.44","18,160.17",2020-11-30,10089.44,18160.17,0,0
