日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
101/04/02,"6,701.49","8,728.39",2012-04-02,6701.49,8728.39,0,0
101/04/03,"6,538.86","8,516.58",2012-04-03,6538.86,8516.58,0,0
101/04/05,"6,417.12","8,358.02",2012-04-05,6417.12,8358.02,0,0
101/04/06,"6,512.70","8,482.50",2012-04-06,6512.7,8482.5,0,0
101/04/09,"6,431.91","8,377.27",2012-04-09,6431.91,8377.27,0,0
101/04/10,"6,490.00","8,452.94",2012-04-10,6490.0,8452.94,0,0
101/04/11,"6,496.17","8,460.97",2012-04-11,6496.17,8460.97,0,0
101/04/12,"6,514.84","8,485.28",2012-04-12,6514.84,8485.28,0,0
101/04/13,"6,663.48","8,678.89",2012-04-13,6663.48,8678.89,0,0
101/04/16,"6,601.91","8,598.69",2012-04-16,6601.91,8598.69,0,0
101/04/17,"6,461.95","8,416.40",2012-04-17,6461.95,8416.4,0,0
101/04/18,"6,476.45","8,435.29",2012-04-18,6476.45,8435.29,0,0
101/04/19,"6,507.99","8,476.36",2012-04-19,6507.99,8476.36,0,0
101/04/20,"6,385.91","8,317.37",2012-04-20,6385.91,8317.37,0,0
101/04/23,"6,333.10","8,248.57",2012-04-23,6333.1,8248.57,0,0
101/04/24,"6,336.73","8,253.31",2012-04-24,6336.73,8253.31,0,0
101/04/25,"6,437.19","8,384.15",2012-04-25,6437.19,8384.15,0,0
101/04/26,"6,392.63","8,326.11",2012-04-26,6392.63,8326.11,0,0
101/04/27,"6,298.18","8,203.09",2012-04-27,6298.18,8203.09,0,0
101/04/30,"6,345.61","8,264.88",2012-04-30,6345.61,8264.88,0,0
